"cruise","station","cast","cast_type","net_type","mesh","purpose","stableisotope_sizerange","PI_recipient","fixative","net_fraction","no_of_jars","comments_logsheets","comments_reMissingSample"
"AR38","L9",10,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"NA","NA"
"AR38","L9",10,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L9",10,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L9",10,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L9",10,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR38","L9",10,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR38","L10",11,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR38","L10",11,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"NA","NA"
"AR38","L10",11,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L10",11,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L10",11,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L10",11,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR38","L10",11,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR38","L11",12,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"Thin offshore sample","NA"
"AR38","L11",12,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"Thin offshore sample","NA"
"AR38","L4",14,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,3,"all salps and jellies","sample split into 3 jars"
"AR38","L4",14,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L4",14,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L4",14,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L4",14,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L4",14,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L4",14,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"all salps and jellies","dumped half of net to be able to split"
"AR38","L3",16,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"some salps, but not as many as L04","NA"
"AR38","L3",16,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"some salps, but not as many as L04","NA"
"AR38","L2",19,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"NA","NA"
"AR38","L2",19,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.5,1,"NA","NA"
"AR38","L2",19,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L2",19,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L2",19,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.5,1,"NA","NA"
"AR38","L2",19,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"AR38","L2",19,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"AR39B","L1",1,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"~5% of the sample spilled","NA"
"AR39B","L1",1,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"~5% of the sample spilled","jellies that were removed"
"AR39B","L2",2,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L2",2,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L3",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L3",3,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L4",4,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L5",5,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L5",5,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L6",6,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L6",6,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L8",7,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L7",8,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L9",9,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L10",10,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L10",10,"vertical","Ring",150,"other",">1000","Llopiz","EtOH",1,1,"NA","NA"
"AR39B","L11",11,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L4",2,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L3",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"time was mislabeled on jar. shoudl be 6:mm not 5:mm","NA"
"AR34B","L2",4,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"net was zeroed half way up as opposed to the weight","NA"
"AR34B","L6",8,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L8",9,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"about half salps","NA"
"AR34B","L11",10,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L1",5,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L7",6,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L5",7,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"Sample green","NA"
"AR34B","L9",18,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR34B","L10",21,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"Net wrapped round wire, unsure of sample quality, sample kept.","NA"
"AR31A","L6",1,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"sample clear","NA"
"AR31A","L5",2,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"SLIGHT ANGLE TO THE WIRE, ZEROPED AT 2-3M FROM SURFACE; high phytoplankton","NA"
"AR31A","L4",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"zeroed 2-3m from surface, EtOH green again, florescent blue/green copepods","NA"
"AR28B","L1",1,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L2",2,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,0,"COD END BROKE DURING CAST, NO SAMPLE","NA"
"AR28B","L3",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L4",4,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L5",5,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L10",10,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L11",12,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",0.5,1,"SALP CENTRAL, DUMPED PINT","NA"
"AR28B","L9",17,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L7",27,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L6",28,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR28B","L8",37,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"EN657","L1",1,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"cod end mesh came unglued, non-quantitative sample. 335","NA"
"EN657","L1",1,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"cod end mesh came unglued, non-quantitative sample. 336","NA"
"EN657","L1",1,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"cod end mesh came unglued, non-quantitative sample. 337","NA"
"EN657","L1",1,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"cod end mesh came unglued, non-quantitative sample. 338","NA"
"EN657","L1",1,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"cod end mesh came unglued, non-quantitative sample. 339","NA"
"EN657","L1",1,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"cod end mesh came unglued, non-quantitative sample. 340","NA"
"EN657","L3",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"used spare cod end. TDR file holds both L03 and L01","NA"
"EN657","L3",2,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"used spare cod end. TDR file holds both L03 and L02","NA"
"EN657","L3",2,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"used spare cod end. TDR file holds both L03 and L03","NA"
"EN657","L3",2,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"used spare cod end. TDR file holds both L03 and L04","NA"
"EN657","L3",2,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"used spare cod end. TDR file holds both L03 and L05","NA"
"EN657","L3",2,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"used spare cod end. TDR file holds both L03 and L06","NA"
"EN657","L3",2,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"used spare cod end. TDR file holds both L03 and L07","NA"
"EN657","L3",2,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"used spare cod end. TDR file holds both L03 and L08","NA"
"EN657","L3",2,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"used spare cod end. TDR file holds both L03 and L09","NA"
"EN657","L3",2,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"used spare cod end. TDR file holds both L03 and L10","NA"
"EN657","L2",5,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"double check TDR for recovery time","NA"
"EN657","L2",5,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"double check TDR for recovery time","NA"
"EN657","L4",6,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L4",6,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"EN657","L4",6,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"EN657","L5",7,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"sparse sample","NA"
"EN657","L5",7,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"sparse sample","NA"
"EN657","L10",9,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B8","NA"
"EN657","L10",9,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B9","NA"
"EN657","L10",9,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B10","NA"
"EN657","L10",9,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B11","NA"
"EN657","L10",9,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B12","NA"
"EN657","L10",9,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B13","NA"
"EN657","L10",9,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B14","NA"
"EN657","L10",9,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B15","NA"
"EN657","L10",9,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B16","NA"
"EN657","L10",9,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"some external labels may say B8; B8 was aborted, B9 is correct for all that are labled B17","NA"
"EN657","L11",12,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L11",12,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NON QUANTITATIVE, can't be used for biomass"
"EN657","L11",12,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"non-quantative 335 sample, mesh on 335 cod end came off in sme location, (different end) was glued back in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L9",14,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","sample cannot be used for biomass"
"EN657","L9",14,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"non-quantitative; 335- new cod end came away from cod end at top of mesh, using gorilla glue to affix in place.","NA"
"EN657","L8",15,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"TDR file contains B14 and B15","NA"
"EN657","L8",15,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"TDR file contains B14 and B16","NA"
"EN657","L8",15,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"TDR file contains B14 and B17","NA"
"EN657","L8",15,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"TDR file contains B14 and B18","NA"
"EN657","L8",15,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"TDR file contains B14 and B19","NA"
"EN657","L8",15,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"TDR file contains B14 and B20","NA"
"EN657","L8",15,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"TDR file contains B14 and B21","NA"
"EN657","L8",15,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"TDR file contains B14 and B22","NA"
"EN657","L8",15,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"TDR file contains B14 and B23","NA"
"EN657","L8",15,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"TDR file contains B14 and B24","NA"
"EN657","L6",17,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"NA","NA"
"EN657","L6",17,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"NA","NA"
"EN657","L6",17,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"NA","NA"
"EN657","L7",19,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",0.75,1,"335 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",335,"DNA","NA","Rynearson","EtOH",0.25,1,"336 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"morphID","NA","Llopiz","EtOH",0.25,1,"337 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.25,1,"338 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"taxapicking","NA","Llopiz","Frz",0.25,1,"339 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"stableisotope",">1000","Llopiz","Frz",0.25,1,"340 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"stableisotope",">500&<1000","Llopiz","Frz",0.25,1,"341 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Bongo",150,"stableisotope",">200&<500","Llopiz","Frz",0.25,1,"342 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Ring",20,"stableisotope",">100&<200","Llopiz","Frz",1,1,"343 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN657","L7",19,"oblique","Ring",20,"stableisotope",">20&<100","Llopiz","Frz",1,1,"344 cod end cracked against haul on retreval. None or minimal sample lost.","NA"
"EN661","L1",1,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"sediment from suspension, not hitting bottom. 20um frozen","NA"
"EN661","L1",1,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"sediment from suspension, not hitting bottom. 20um frozen","NA"
"EN661","L1",1,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"sediment from suspension, not hitting bottom. 20um frozen","NA"
"EN661","L1",1,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"sediment from suspension, not hitting bottom. 20um frozen","NA"
"EN661","L2",2,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,1,"20 micron frozen","NA"
"EN661","L2",2,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"21 micron frozen","NA"
"EN661","L2",2,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"22 micron frozen","NA"
"EN661","L2",2,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"23 micron frozen","NA"
"EN661","L4",5,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,2,"lots of plankton, and also likely hit bottom. Sample split between 2 jars. 20 micron frozen","NA"
"EN661","L4",5,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"lots of plankton, and also likely hit bottom. Sample split between 2 jars. 20 micron frozen","NA"
"EN661","L4",5,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"lots of plankton, and also likely hit bottom. Sample split between 2 jars. 20 micron frozen","NA"
"EN661","L4",5,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"lots of plankton, and also likely hit bottom. Sample split between 2 jars. 20 micron frozen","NA"
"EN661","L5",6,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,2,"20 micron frozen","NA"
"EN661","L5",6,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"20 micron frozen","NA"
"EN661","L5",6,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"20 micron frozen","NA"
"EN661","L5",6,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"20 micron frozen","NA"
